id_person,dob,city,state,country,region,group,lat,long
238757,1995,Santa Monica,CA,US,Northern America,Northern America,34.019657,-118.487549
256390,1997,Santa Rita,,VE,South America,Latin America and the Caribbean,10.511786,-71.488199
289487,1999,Santa Rita,,VE,South America,Latin America and the Caribbean,10.511786,-71.488199
272014,1997,Santa Rosalia,Baja California Sur,MX,Central America,Latin America and the Caribbean,27.336669,-112.269137
253939,1995,Santa Teresa,Miranda,VE,South America,Latin America and the Caribbean,10.255306,-66.693718
223208,1995,Santa Teresa del Tuy,Miranda,VE,South America,Latin America and the Caribbean,10.238857,-66.672261
257192,1995,Santa Teresa del Tuy,Miranda,VE,South America,Latin America and the Caribbean,10.238857,-66.672261
238242,1996,Santa Teresa del Tuy,Miranda,VE,South America,Latin America and the Caribbean,10.238857,-66.672261
256276,1997,Santa Teresa del Tuy,Miranda,VE,South America,Latin America and the Caribbean,10.238857,-66.672261
268528,1995,Santiago,,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
224721,1995,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
224761,1995,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
224799,1995,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
224903,1995,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
225457,1995,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
225475,1995,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
226893,1995,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
238232,1995,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
238494,1995,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
239693,1995,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
256293,1995,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
256314,1995,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
256621,1995,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
256632,1995,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
256874,1995,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
257210,1995,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
257214,1995,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
257222,1995,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
260835,1995,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
267691,1995,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
269592,1995,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
290152,1995,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
293826,1995,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
256270,1996,Santiago,,PA,Central America,Latin America and the Caribbean,8.098369,-80.983402
257043,1996,Santiago,,PA,Central America,Latin America and the Caribbean,8.098369,-80.983402
240273,1996,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
256236,1996,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
256242,1996,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
256418,1996,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
257062,1996,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
257216,1996,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
258290,1996,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
259692,1996,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
260528,1996,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
260550,1996,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
267559,1996,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
270054,1996,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
271009,1996,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
271943,1996,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
272232,1996,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
289412,1996,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
290213,1996,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
290323,1996,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
291431,1996,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
292394,1996,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
270060,1997,Santiago,,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
267384,1997,Santiago,,PA,Central America,Latin America and the Caribbean,8.098369,-80.983402
256252,1997,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
256282,1997,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
256343,1997,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
256614,1997,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
258121,1997,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
260906,1997,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
267439,1997,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
269478,1997,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
272126,1997,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
289447,1997,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
289540,1997,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
289657,1997,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
290140,1997,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
290251,1997,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
291848,1997,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
292310,1997,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
290360,1998,Santiago,,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
267443,1998,Santiago,,PA,Central America,Latin America and the Caribbean,8.098369,-80.983402
267303,1998,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
289553,1998,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
289559,1998,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
289576,1998,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
289593,1998,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
289664,1998,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
290151,1998,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
290160,1998,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
290192,1998,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
290310,1998,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
290328,1998,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
290839,1998,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
290886,1998,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
291976,1998,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
292487,1998,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
293990,1998,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
290305,1999,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
290868,1999,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
292470,1999,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
267536,1995,Santiago de los Caballeros,,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
267943,1995,Santiago de los Caballeros,,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
238131,1995,Santiago de los Caballeros,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
238167,1995,Santiago de los Caballeros,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
238180,1995,Santiago de los Caballeros,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
238467,1995,Santiago de los Caballeros,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
238507,1995,Santiago de los Caballeros,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
238580,1995,Santiago de los Caballeros,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
239777,1995,Santiago de los Caballeros,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
267327,1996,Santiago de los Caballeros,,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
267551,1996,Santiago de los Caballeros,,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
267555,1996,Santiago de los Caballeros,,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
267642,1996,Santiago de los Caballeros,,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
267692,1996,Santiago de los Caballeros,,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
267999,1996,Santiago de los Caballeros,,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
269590,1996,Santiago de los Caballeros,,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
238143,1996,Santiago de los Caballeros,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
238156,1996,Santiago de los Caballeros,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
238261,1996,Santiago de los Caballeros,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
238347,1996,Santiago de los Caballeros,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
238569,1996,Santiago de los Caballeros,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
267341,1997,Santiago de los Caballeros,,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
267385,1997,Santiago de los Caballeros,,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
267530,1997,Santiago de los Caballeros,,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
267338,1998,Santiago de los Caballeros,,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
267483,1998,Santiago de los Caballeros,,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
267514,1998,Santiago de los Caballeros,,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
224679,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
224774,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
224776,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
224802,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
224881,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
225113,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
225480,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
226656,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
226664,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
226945,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
238094,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
238142,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
238146,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
238169,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
238223,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
238233,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
238280,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
238298,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
238320,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
238334,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
238335,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
238365,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
238432,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
238497,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
238506,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
238509,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
238550,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
238556,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
239726,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
239763,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
239818,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
239864,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
239874,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
239910,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
240096,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
240171,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
240244,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
240392,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
256319,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
256398,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
256640,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
256644,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
256687,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
256925,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
257055,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
257078,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
257215,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
257445,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
258285,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
258408,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
258851,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
258909,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
259143,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
259147,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
259730,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
259732,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
260604,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
261024,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
267435,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
267533,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
267534,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
267572,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
267595,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
267616,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
267618,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
267693,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
267700,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
267874,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
267941,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
268360,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
269453,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
269577,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
269581,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
270811,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
271920,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
289430,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
289450,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
290158,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
290234,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
290236,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
293102,1995,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
238093,1996,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
238161,1996,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
238165,1996,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
238286,1996,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
238443,1996,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
238465,1996,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
239672,1996,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
239966,1996,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
240095,1996,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
240232,1996,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
240331,1996,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
240406,1996,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
256294,1996,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
256324,1996,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
256362,1996,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
256365,1996,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
256402,1996,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
256422,1996,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
256620,1996,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
256633,1996,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
256683,1996,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
256890,1996,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
257071,1996,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
257202,1996,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
257233,1996,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
257604,1996,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
258406,1996,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
260340,1996,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
260500,1996,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
260501,1996,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
260686,1996,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
260732,1996,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
260924,1996,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
261204,1996,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
267323,1996,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
267333,1996,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
267337,1996,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
267433,1996,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
267455,1996,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
267566,1996,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
267631,1996,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
267658,1996,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
267661,1996,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
267677,1996,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
267895,1996,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
267949,1996,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
268417,1996,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
271148,1996,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
272127,1996,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
272226,1996,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
289417,1996,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
289423,1996,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
289541,1996,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
289565,1996,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
290126,1996,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
290144,1996,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
290150,1996,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
290179,1996,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
290188,1996,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
290197,1996,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
290337,1996,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
290343,1996,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
290866,1996,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
291421,1996,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
292498,1996,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
